,relationship,first_name,second_name,co_bills,co_bills_status,co_bills_total
13234,Lauren ArikanRobin Grammer,Lauren Arikan,Robin Grammer,"[1172914, 1196185, 1196952, 1196544, 1196556]","[1, 1, 1, 1, 1]",5
11881,Alice CainEric Luedtke,Alice Cain,Eric Luedtke,"[1194042, 1196411, 1196515, 1196507, 1229657]","[1, 1, 2, 1, 3]",5
7179,Dan CoxRic Metzgar,Dan Cox,Ric Metzgar,"[1188861, 1196935, 1196729, 1196459, 1215347]","[3, 1, 1, 1, 1]",5
1806,Melissa WellsRegina Boyce,Melissa Wells,Regina Boyce,"[1194057, 1196195, 1196428, 1196662, 1196703]","[1, 1, 2, 1, 1]",5
1151,Jon CardinVanessa Atterbeary,Jon Cardin,Vanessa Atterbeary,"[1168015, 1191524, 1191457, 1196816, 1196415]","[3, 2, 3, 2, 3]",5
25012,Guy GuzzoneKatherine Klausmeier,Guy Guzzone,Katherine Klausmeier,"[1168027, 1188599, 1188724, 1188652, 1188711]","[1, 1, 3, 1, 3]",5
12910,Pat YoungShelly Hettleman,Pat Young,Shelly Hettleman,"[1184967, 1196481, 1196607, 1196629, 1197023]","[3, 1, 3, 3, 1]",5
11022,Seth HowardSusan Krebs,Seth Howard,Susan Krebs,"[1180391, 1196893, 1196707, 1196747, 1196988]","[3, 1, 1, 1, 1]",5
2108,Nick MosbyTony Bridges,Nick Mosby,Tony Bridges,"[1167533, 1184941, 1188980, 1196561, 1196765]","[3, 3, 1, 1, 3]",5
719,Joseline PenaMelnykMark Chang,Joseline PenaMelnyk,Mark Chang,"[1149186, 1167990, 1177690, 1196273, 1196658]","[1, 3, 3, 3, 3]",5
8368,Charlotte CrutchfieldEmily Shetty,Charlotte Crutchfield,Emily Shetty,"[1191509, 1194192, 1194122, 1194199, 1196897]","[3, 3, 3, 1, 1]",5
20014,Edith PattersonElizabeth Proctor,Edith Patterson,Elizabeth Proctor,"[1177630, 1177626, 1196193, 1208284, 1229621]","[3, 2, 3, 3, 1]",5
4578,Erek BarronSara Love,Erek Barron,Sara Love,"[1168048, 1182349, 1191459, 1194049, 1194119]","[1, 3, 1, 1, 1]",5
5410,Eric LuedtkeVaughn Stewart,Eric Luedtke,Vaughn Stewart,"[1168018, 1173040, 1191443, 1194042, 1194186]","[1, 3, 1, 1, 1]",5
8364,Emily ShettyPamela Queen,Emily Shetty,Pamela Queen,"[1170376, 1177509, 1182288, 1196740, 1196996]","[1, 3, 1, 3, 1]",5
12349,Brian ChisholmMatt Morgan,Brian Chisholm,Matt Morgan,"[1191486, 1191481, 1191527, 1196323, 1196660]","[1, 1, 1, 3, 1]",5
3094,James GilchristSara Love,James Gilchrist,Sara Love,"[1162974, 1180388, 1182349, 1185039, 1191532]","[1, 1, 3, 1, 3]",5
6010,Brooke LiermanEric Luedtke,Brooke Lierman,Eric Luedtke,"[1161306, 1161285, 1173040, 1188574, 1194042]","[1, 3, 3, 1, 1]",5
24328,Adelaide EckardtDelores Kelley,Adelaide Eckardt,Delores Kelley,"[1167989, 1170646, 1182312, 1188696, 1191450]","[3, 2, 1, 3, 1]",5
17884,Charlotte CrutchfieldKathleen Dumais,Charlotte Crutchfield,Kathleen Dumais,"[1162908, 1194192, 1194199, 1196793, 1196478]","[2, 3, 1, 2, 1]",5
9833,Anne KaiserKaren Young,Anne Kaiser,Karen Young,"[1163037, 1170232, 1188869, 1191518, 1196796]","[1, 3, 1, 1, 3]",5
10370,Edith PattersonTerri Hill,Edith Patterson,Terri Hill,"[1177630, 1182341, 1196193, 1196813, 1208284]","[3, 3, 3, 1, 3]",5
11529,Jeff GhristSheree SampleHughes,Jeff Ghrist,Sheree SampleHughes,"[1188710, 1188927, 1188985, 1196957, 1196807]","[1, 1, 3, 3, 3]",5
2888,Brooke LiermanDavid Fraserhidalgo,Brooke Lierman,David Fraserhidalgo,"[1161285, 1184959, 1197027, 1196431]","[3, 1, 1, 3]",4
24553,Craig ZuckerJames Rosapepe,Craig Zucker,James Rosapepe,"[1173085, 1184983, 1188609, 1188712]","[3, 3, 1, 3]",4
16985,Geraldine ValentinoSmithMichael Jackson,Geraldine ValentinoSmith,Michael Jackson,"[1177707, 1191526, 1191467, 1196875]","[1, 3, 3, 1]",4
12207,Julian IveyNick Charles,Julian Ivey,Nick Charles,"[1191512, 1196878, 1196966, 1232541]","[1, 1, 1, 1]",4
1133,David FraserhidalgoVanessa Atterbeary,David Fraserhidalgo,Vanessa Atterbeary,"[1182305, 1191462, 1196472, 1196861]","[3, 1, 2, 1]",4
15868,Julian IveyJulie Palakovich Carr,Julian Ivey,Julie Palakovich Carr,"[1177647, 1196941, 1196719, 1196384]","[1, 3, 3, 1]",4
24558,Craig ZuckerRonald Young,Craig Zucker,Ronald Young,"[1180337, 1182263, 1184983, 1188953]","[1, 1, 3, 3]",4
10529,Maggie McIntoshShane Pendergrass,Maggie McIntosh,Shane Pendergrass,"[1180303, 1191508, 1194178, 1196504]","[2, 3, 3, 3]",4
13351,Maggie McIntoshMichael Busch,Maggie McIntosh,Michael Busch,"[1177683, 1191461, 1197029, 1228223]","[4, 3, 1, 1]",4
1886,Lorig CharkoudianRegina Boyce,Lorig Charkoudian,Regina Boyce,"[1157082, 1177661, 1196285, 1196428]","[3, 1, 3, 2]",4
5441,Alice CainVaughn Stewart,Alice Cain,Vaughn Stewart,"[1188881, 1194186, 1196411, 1196507]","[2, 1, 1, 1]",4
12230,Nick CharlesWanika Fisher,Nick Charles,Wanika Fisher,"[1180358, 1196163, 1196260, 1196237]","[1, 3, 2, 2]",4
1145,Vanessa AtterbearyVaughn Stewart,Vanessa Atterbeary,Vaughn Stewart,"[1191457, 1194186, 1196861, 1196693]","[3, 1, 1, 3]",4
25079,Clarence LamObie Patterson,Clarence Lam,Obie Patterson,"[1180348, 1188791, 1188758, 1188828]","[1, 3, 3, 1]",4
25090,Clarence LamNancy King,Clarence Lam,Nancy King,"[1167968, 1167984, 1188791, 1194147]","[3, 1, 3, 3]",4
13322,Jeff GhristMichael Busch,Jeff Ghrist,Michael Busch,"[1147697, 1147689, 1147682, 1147691]","[1, 1, 1, 1]",4
1170,Bonnie CullisonVanessa Atterbeary,Bonnie Cullison,Vanessa Atterbeary,"[1196472, 1196861, 1196693, 1196825]","[2, 1, 3, 2]",4
2965,David FraserhidalgoJared Solomon,David Fraserhidalgo,Jared Solomon,"[1191462, 1196533, 1196918, 1196458]","[1, 1, 1, 3]",4
5638,Julie Palakovich CarrMelissa Wells,Julie Palakovich Carr,Melissa Wells,"[1177647, 1188896, 1196719, 1196662]","[1, 1, 3, 1]",4
9247,Marc KormanRobbyn Lewis,Marc Korman,Robbyn Lewis,"[1153914, 1167974, 1173025, 1173062]","[3, 3, 2, 3]",4
16883,Adrienne JonesKeith Haynes,Adrienne Jones,Keith Haynes,"[1170297, 1180306, 1194067, 1196159]","[3, 3, 1, 1]",4
24667,Cheryl KaganEdward Reilly,Cheryl Kagan,Edward Reilly,"[1135237, 1174978, 1180362, 1188647]","[3, 3, 3, 3]",4
18644,Jheanelle WilkinsMary Ann Lisanti,Jheanelle Wilkins,Mary Ann Lisanti,"[1188846, 1188613, 1196661, 1196565]","[1, 1, 3, 1]",4
24849,Cory McCrayRonald Young,Cory McCray,Ronald Young,"[1172947, 1173148, 1174946, 1180337]","[1, 1, 4, 1]",4
24663,Cheryl KaganCory McCray,Cheryl Kagan,Cory McCray,"[1174946, 1180362, 1188997, 1188647]","[4, 3, 1, 3]",4
9673,Carol KrimmKen Kerr,Carol Krimm,Ken Kerr,"[1162784, 1185033, 1196702, 1196644]","[3, 3, 1, 3]",4
5649,Kirill ReznikMelissa Wells,Kirill Reznik,Melissa Wells,"[1162718, 1162810, 1163076, 1162850]","[1, 3, 1, 1]",4
24862,Bryan SimonaireRonald Young,Bryan Simonaire,Ronald Young,"[1151494, 1173081, 1180319, 1182260]","[3, 3, 1, 3]",4
24865,Antonio HayesRonald Young,Antonio Hayes,Ronald Young,"[1172947, 1180337, 1186534, 1188884]","[1, 1, 1, 3]",4
24877,Melony GriffithRonald Young,Melony Griffith,Ronald Young,"[1173081, 1180337, 1198161, 1205210]","[3, 1, 3, 3]",4
24880,Nancy KingRonald Young,Nancy King,Ronald Young,"[1167968, 1167984, 1180337, 1194147]","[3, 1, 1, 3]",4
1461,Dalya AttarStephanie Smith,Dalya Attar,Stephanie Smith,"[1188747, 1188921, 1196610, 1196733]","[3, 3, 2, 2]",4
9300,Robbyn LewisStephanie Smith,Robbyn Lewis,Stephanie Smith,"[1163011, 1188747, 1188921, 1196610]","[3, 3, 3, 2]",4
19329,Anne KaiserEdith Patterson,Anne Kaiser,Edith Patterson,"[1170232, 1196837, 1196873, 1208284]","[3, 3, 3, 3]",4
4672,Kriselda ValderramaSara Love,Kriselda Valderrama,Sara Love,"[1182349, 1191532, 1191459, 1197003]","[3, 3, 1, 1]",4
24648,James RosapepeKatherine Klausmeier,James Rosapepe,Katherine Klausmeier,"[1168027, 1180376, 1188715, 1188652]","[1, 1, 1, 1]",4
17497,Kirill ReznikTawanna Gaines,Kirill Reznik,Tawanna Gaines,"[1162810, 1163076, 1162850, 1172929]","[3, 1, 1, 1]",4
17409,Adrienne JonesBen Barnes,Adrienne Jones,Ben Barnes,"[1170297, 1188770, 1196212, 1196998]","[3, 3, 1, 3]",4
24904,Jill CarterMichael Hough,Jill Carter,Michael Hough,"[1164626, 1182277, 1188801, 1208130]","[2, 2, 1, 1]",4
9238,Robbyn LewisSheree SampleHughes,Robbyn Lewis,Sheree SampleHughes,"[1188985, 1188806, 1196578, 1196489]","[3, 3, 2, 3]",4
24641,Arthur EllisJames Rosapepe,Arthur Ellis,James Rosapepe,"[1186537, 1188597, 1188794, 1208135]","[1, 3, 1, 1]",4
24910,Jill CarterRobert Zirkin,Jill Carter,Robert Zirkin,"[1151488, 1172977, 1188826, 1188967]","[3, 2, 2, 3]",4
9287,Jheanelle WilkinsRobbyn Lewis,Jheanelle Wilkins,Robbyn Lewis,"[1177505, 1188645, 1196661, 1196730]","[1, 3, 3, 2]",4
24919,Jill CarterPaul Pinsky,Jill Carter,Paul Pinsky,"[1186528, 1186609, 1194189, 1173010]","[3, 3, 1, 1]",4
12063,Harry BhandariJheanelle Wilkins,Harry Bhandari,Jheanelle Wilkins,"[1188645, 1196901, 1196809, 1214078]","[3, 2, 1, 3]",4
24632,James RosapepeSarah Elfreth,James Rosapepe,Sarah Elfreth,"[1182286, 1182262, 1188701, 1188937]","[3, 1, 3, 3]",4
9249,Michael BuschRobbyn Lewis,Michael Busch,Robbyn Lewis,"[1188814, 1188713, 1197029, 1243029]","[3, 2, 1, 3]",4
13327,Bob LongMichael Busch,Bob Long,Michael Busch,"[1147697, 1147689, 1147682, 1147691]","[1, 1, 1, 1]",4
4573,Lesley LopezSara Love,Lesley Lopez,Sara Love,"[1162974, 1177582, 1182349, 1194109]","[1, 3, 3, 1]",4
5602,Melissa WellsTerri Hill,Melissa Wells,Terri Hill,"[1182341, 1196289, 1196813, 1196604]","[3, 1, 1, 1]",4
1615,Ariana KellyKumar Barve,Ariana Kelly,Kumar Barve,"[1177654, 1182324, 1188656, 1196829]","[1, 2, 1, 3]",4
9280,Luke ClippingerRobbyn Lewis,Luke Clippinger,Robbyn Lewis,"[1191531, 1191444, 1196306, 1197025]","[3, 3, 1, 1]",4
4644,Charlotte CrutchfieldSara Love,Charlotte Crutchfield,Sara Love,"[1162974, 1162823, 1191459, 1194199]","[1, 1, 1, 1]",4
7962,Seth HowardSusan McComas,Seth Howard,Susan McComas,"[1196172, 1196476, 1196802, 1196921]","[1, 3, 1, 1]",4
7961,Kevin HornbergerSusan McComas,Kevin Hornberger,Susan McComas,"[1180393, 1196172, 1196904, 1196564]","[3, 1, 1, 3]",4
3002,David FraserhidalgoLily Qi,David Fraserhidalgo,Lily Qi,"[1188957, 1196767, 1196497, 1196674]","[1, 2, 1, 1]",4
13376,Dereck DavisMichael Busch,Dereck Davis,Michael Busch,"[1188814, 1188713, 1188695, 1196727]","[3, 2, 3, 3]",4
7958,Jason BuckelSusan McComas,Jason Buckel,Susan McComas,"[1180314, 1196279, 1196172, 1196564]","[1, 1, 1, 3]",4
5590,David MoonMelissa Wells,David Moon,Melissa Wells,"[1157084, 1162744, 1191496, 1194057]","[3, 3, 1, 1]",4
9271,Alice CainRobbyn Lewis,Alice Cain,Robbyn Lewis,"[1196411, 1196554, 1196507, 1229657]","[1, 1, 1, 3]",4
1585,Dana SteinKumar Barve,Dana Stein,Kumar Barve,"[1184978, 1188964, 1188656, 1196236]","[1, 1, 1, 3]",4
7950,Sid SaabSusan McComas,Sid Saab,Susan McComas,"[1196172, 1196904, 1196745, 1196564]","[1, 1, 1, 3]",4
7949,Matt MorganSusan McComas,Matt Morgan,Susan McComas,"[1191481, 1191527, 1196172, 1196660]","[1, 1, 1, 1]",4
9646,Jared SolomonKen Kerr,Jared Solomon,Ken Kerr,"[1162784, 1185033, 1196811, 1196533]","[3, 3, 3, 1]",4
1659,Kirill ReznikKumar Barve,Kirill Reznik,Kumar Barve,"[1162810, 1163076, 1162850, 1180407]","[3, 1, 1, 1]",4
15919,C.T. WilsonJulian Ivey,C.T. Wilson,Julian Ivey,"[1185031, 1194064, 1194077, 1232541]","[3, 2, 3, 1]",4
13386,C.T. WilsonMichael Busch,C.T. Wilson,Michael Busch,"[1188814, 1188713, 1188695, 1194036]","[3, 2, 3, 1]",4
24697,Cheryl KaganKatherine Klausmeier,Cheryl Kagan,Katherine Klausmeier,"[1168027, 1180362, 1188599, 1188647]","[1, 3, 1, 3]",4
3097,Dana SteinJames Gilchrist,Dana Stein,James Gilchrist,"[1167967, 1172917, 1184978, 1185010]","[3, 2, 1, 1]",4
24696,Benjamin KramerCheryl Kagan,Benjamin Kramer,Cheryl Kagan,"[1174961, 1180362, 1186606, 1188647]","[3, 3, 1, 3]",4
6650,Jon CardinWanika Fisher,Jon Cardin,Wanika Fisher,"[1168015, 1180358, 1196163, 1196260]","[3, 1, 3, 2]",4
24799,Jill CarterJoanne Benson,Jill Carter,Joanne Benson,"[1180318, 1185025, 1184986, 1188887]","[3, 3, 3, 1]",4
24801,Guy GuzzoneJoanne Benson,Guy Guzzone,Joanne Benson,"[1180381, 1180405, 1185023, 1188711]","[4, 1, 3, 3]",4
24805,Joanne BensonMary Washington,Joanne Benson,Mary Washington,"[1180318, 1184981, 1185023, 1188841]","[3, 1, 3, 3]",4
7163,Dan CoxEmily Shetty,Dan Cox,Emily Shetty,"[1177697, 1191509, 1196908, 1196532]","[1, 3, 1, 3]",4
13391,Adrienne JonesMichael Busch,Adrienne Jones,Michael Busch,"[1177683, 1194105, 1197029, 1228223]","[4, 3, 1, 1]",4
24687,Cheryl KaganJeff Waldstreicher,Cheryl Kagan,Jeff Waldstreicher,"[1174961, 1180362, 1186558, 1188647]","[3, 3, 3, 3]",4
13325,Michael BuschSeth Howard,Michael Busch,Seth Howard,"[1147697, 1147689, 1147682, 1147691]","[1, 1, 1, 1]",4
24936,Brian FeldmanCory McCray,Brian Feldman,Cory McCray,"[1170628, 1174946, 1182337, 1191529]","[3, 4, 4, 3]",4
24629,James RosapepeWilliam Ferguson,James Rosapepe,William Ferguson,"[1180398, 1182351, 1188607, 1188935]","[3, 3, 3, 1]",4
24563,Clarence LamCraig Zucker,Clarence Lam,Craig Zucker,"[1184983, 1188791, 1188860, 1188712]","[3, 3, 3, 3]",4
2914,Ariana KellyDavid Fraserhidalgo,Ariana Kelly,David Fraserhidalgo,"[1177654, 1191462, 1196829, 1196674]","[1, 1, 3, 1]",4
13167,Robin GrammerSeth Howard,Robin Grammer,Seth Howard,"[1196802, 1196952, 1196544, 1196556]","[1, 1, 1, 1]",4
1258,C.T. WilsonVanessa Atterbeary,C.T. Wilson,Vanessa Atterbeary,"[1185031, 1191457, 1191479, 1194161]","[3, 3, 2, 2]",4
13166,Kevin HornbergerRobin Grammer,Kevin Hornberger,Robin Grammer,"[1147699, 1196952, 1196544, 1196556]","[3, 1, 1, 1]",4
8690,Erek BarronKathy Szeliga,Erek Barron,Kathy Szeliga,"[1135300, 1168058, 1188810, 1196855]","[3, 3, 3, 2]",4
5459,Vaughn StewartWanika Fisher,Vaughn Stewart,Wanika Fisher,"[1170244, 1194186, 1196260, 1197011]","[1, 1, 2, 1]",4
15879,Julian IveyKirill Reznik,Julian Ivey,Kirill Reznik,"[1163076, 1162850, 1172943, 1196390]","[1, 1, 3, 3]",4
8692,Erek BarronHarry Bhandari,Erek Barron,Harry Bhandari,"[1135300, 1168058, 1188810, 1196855]","[3, 3, 3, 2]",4
8694,Brian ChisholmErek Barron,Brian Chisholm,Erek Barron,"[1135300, 1168058, 1188810, 1196855]","[3, 3, 3, 2]",4
1244,Courtney WatsonVanessa Atterbeary,Courtney Watson,Vanessa Atterbeary,"[1182311, 1196472, 1196861, 1196865]","[3, 2, 1, 1]",4
1243,Jen TerrasaVanessa Atterbeary,Jen Terrasa,Vanessa Atterbeary,"[1170416, 1196472, 1196861, 1196865]","[3, 2, 1, 1]",4
24586,Craig ZuckerKatie Hester,Craig Zucker,Katie Hester,"[1174948, 1188556, 1188635, 1210707]","[3, 3, 3, 1]",4
13339,Alice CainMichael Busch,Alice Cain,Michael Busch,"[1163089, 1177683, 1197029, 1229657]","[4, 4, 1, 3]",4
1227,Jheanelle WilkinsVanessa Atterbeary,Jheanelle Wilkins,Vanessa Atterbeary,"[1157071, 1191479, 1196693, 1196730]","[3, 2, 3, 2]",4
2911,David FraserhidalgoTerri Hill,David Fraserhidalgo,Terri Hill,"[1182341, 1191462, 1197027, 1196431]","[3, 1, 1, 3]",4
1263,Adrienne JonesVanessa Atterbeary,Adrienne Jones,Vanessa Atterbeary,"[1170297, 1196472, 1196861, 1196865]","[3, 2, 1, 1]",4
7191,Dan CoxRobin Grammer,Dan Cox,Robin Grammer,"[1172914, 1188610, 1196952, 1196544]","[1, 1, 1, 1]",4
1211,Alice CainVanessa Atterbeary,Alice Cain,Vanessa Atterbeary,"[1196816, 1196472, 1196507, 1229657]","[2, 2, 1, 3]",4
1210,Sandy BartlettVanessa Atterbeary,Sandy Bartlett,Vanessa Atterbeary,"[1191524, 1196472, 1196861, 1196835]","[2, 2, 1, 2]",4
24579,Craig ZuckerWilliam Ferguson,Craig Zucker,William Ferguson,"[1173047, 1173029, 1173085, 1188712]","[1, 1, 3, 3]",4
7997,Geraldine ValentinoSmithSusan McComas,Geraldine ValentinoSmith,Susan McComas,"[1170256, 1177473, 1180373, 1184970]","[2, 1, 1, 3]",4
9313,Mary Ann LisantiRobbyn Lewis,Mary Ann Lisanti,Robbyn Lewis,"[1177558, 1188885, 1188857, 1196565]","[2, 2, 3, 1]",4
11192,Kevin HornbergerRic Metzgar,Kevin Hornberger,Ric Metzgar,"[1180347, 1180312, 1180393, 1196980]","[1, 1, 3, 3]",4
12186,Nick CharlesSid Saab,Nick Charles,Sid Saab,"[1180344, 1196550, 1196745, 1196627]","[1, 1, 1, 1]",4
1189,Michael BuschVanessa Atterbeary,Michael Busch,Vanessa Atterbeary,"[1188814, 1188713, 1188695, 1197029]","[3, 2, 3, 1]",4
1867,Julie Palakovich CarrRegina Boyce,Julie Palakovich Carr,Regina Boyce,"[1177647, 1188896, 1196719, 1196428]","[1, 1, 3, 2]",4
15872,Alice CainJulian Ivey,Alice Cain,Julian Ivey,"[1191482, 1196411, 1196515, 1196507]","[1, 1, 2, 1]",4
11189,Jason BuckelRic Metzgar,Jason Buckel,Ric Metzgar,"[1180314, 1196279, 1196729, 1215347]","[1, 1, 1, 1]",4
14149,Jeff GhristWendell Beitzel,Jeff Ghrist,Wendell Beitzel,"[1180327, 1188927, 1196359, 1196957]","[1, 1, 1, 3]",4
24588,Craig ZuckerJeff Waldstreicher,Craig Zucker,Jeff Waldstreicher,"[1186558, 1188755, 1188635, 1188756]","[3, 1, 3, 3]",4
1264,Lauren ArikanVanessa Atterbeary,Lauren Arikan,Vanessa Atterbeary,"[1191524, 1191457, 1196415, 1196861]","[2, 3, 3, 1]",4
15150,April RoseJohnny Mautz,April Rose,Johnny Mautz,"[1196784, 1196883, 1196619, 1196570]","[1, 1, 1, 1]",4
7178,Dan CoxSusan Krebs,Dan Cox,Susan Krebs,"[1180391, 1188610, 1196459, 1196482]","[3, 1, 1, 1]",4
15902,Julian IveyVeronica Turner,Julian Ivey,Veronica Turner,"[1182331, 1194155, 1196878, 1197019]","[1, 2, 1, 1]",4
24946,Brian FeldmanStephen Hershey,Brian Feldman,Stephen Hershey,"[1175007, 1188898, 1188945, 1203188]","[3, 3, 3, 3]",4
15901,Julian IveyStephanie Smith,Julian Ivey,Stephanie Smith,"[1196610, 1196878, 1196966, 1196379]","[2, 1, 1, 1]",4
5492,Lily QiVaughn Stewart,Lily Qi,Vaughn Stewart,"[1188881, 1194186, 1196767, 1196497]","[2, 1, 2, 1]",4
17507,Geraldine ValentinoSmithKirill Reznik,Geraldine ValentinoSmith,Kirill Reznik,"[1177530, 1188916, 1188707, 1196390]","[1, 3, 1, 3]",4
24960,Brian FeldmanJeff Waldstreicher,Brian Feldman,Jeff Waldstreicher,"[1182337, 1186558, 1188672, 1191529]","[4, 3, 3, 3]",4
8011,Susan McComasWendell Beitzel,Susan McComas,Wendell Beitzel,"[1196310, 1196359, 1196156, 1196440]","[1, 1, 2, 1]",4
13224,Nino MangioneRobin Grammer,Nino Mangione,Robin Grammer,"[1172914, 1196952, 1196544, 1196556]","[1, 1, 1, 1]",4
18268,Pamela QueenStephanie Smith,Pamela Queen,Stephanie Smith,"[1188737, 1188816, 1188714, 1196610]","[1, 1, 1, 2]",4
17513,Kirill ReznikMichele Guyton,Kirill Reznik,Michele Guyton,"[1163076, 1162850, 1172943, 1196390]","[1, 1, 3, 3]",4
1630,Kumar BarveMichael Busch,Kumar Barve,Michael Busch,"[1177683, 1188695, 1196236, 1197029]","[4, 3, 3, 1]",4
24607,James RosapepeJoanne Benson,James Rosapepe,Joanne Benson,"[1180381, 1185001, 1185023, 1186537]","[4, 1, 3, 1]",4
4562,Melissa WellsSara Love,Melissa Wells,Sara Love,"[1182349, 1194057, 1196662, 1196703]","[3, 1, 1, 1]",4
24978,Cory McCrayGuy Guzzone,Cory McCray,Guy Guzzone,"[1170628, 1174946, 1188899, 1188668]","[3, 4, 3, 1]",4
8678,Erek BarronKen Kerr,Erek Barron,Ken Kerr,"[1135300, 1168058, 1185033, 1188810]","[3, 3, 3, 3]",4
17537,Kirill ReznikLily Qi,Kirill Reznik,Lily Qi,"[1172929, 1172943, 1188957, 1196767]","[1, 3, 1, 2]",4
16039,Julie Palakovich CarrMichele Guyton,Julie Palakovich Carr,Michele Guyton,"[1177647, 1188802, 1196719, 1196419]","[1, 1, 3, 1]",4
16041,Julie Palakovich CarrStephanie Smith,Julie Palakovich Carr,Stephanie Smith,"[1177647, 1188896, 1196941, 1196719]","[1, 1, 3, 3]",4
24997,Guy GuzzonePamela Beidle,Guy Guzzone,Pamela Beidle,"[1188792, 1188711, 1199478, 1212824]","[1, 3, 1, 3]",4
1801,Regina BoyceSara Love,Regina Boyce,Sara Love,"[1162823, 1182349, 1191532, 1196428]","[1, 3, 3, 2]",4
24598,Craig ZuckerKatherine Klausmeier,Craig Zucker,Katherine Klausmeier,"[1168027, 1182263, 1184983, 1188652]","[1, 1, 3, 1]",4
24597,Benjamin KramerCraig Zucker,Benjamin Kramer,Craig Zucker,"[1184928, 1184983, 1186606, 1188755]","[1, 3, 1, 1]",4
1805,Regina BoyceVaughn Stewart,Regina Boyce,Vaughn Stewart,"[1170244, 1188881, 1194186, 1196428]","[1, 2, 1, 2]",4
18619,Charlotte CrutchfieldJheanelle Wilkins,Charlotte Crutchfield,Jheanelle Wilkins,"[1157071, 1157083, 1194199, 1196730]","[3, 3, 1, 2]",4
5470,Stephanie SmithVaughn Stewart,Stephanie Smith,Vaughn Stewart,"[1170244, 1188881, 1188763, 1194186]","[1, 2, 1, 1]",4
24592,Craig ZuckerMelony Griffith,Craig Zucker,Melony Griffith,"[1173085, 1188667, 1198161, 1205210]","[3, 3, 3, 3]",4
2920,David FraserhidalgoEric Luedtke,David Fraserhidalgo,Eric Luedtke,"[1173040, 1191443, 1191462, 1194042]","[3, 1, 1, 1]",4
13173,Robin GrammerTeresa Reilly,Robin Grammer,Teresa Reilly,"[1147699, 1196952, 1196544, 1196556]","[3, 1, 1, 1]",4
25103,Cory McCrayThomas Miller,Cory McCray,Thomas Miller,"[1164702, 1186546, 1188650, 1229566]","[3, 1, 1, 3]",4
24426,Douglas PetersSarah Elfreth,Douglas Peters,Sarah Elfreth,"[1182262, 1185007, 1188701, 1188937]","[1, 1, 3, 3]",4
7803,Jheanelle WilkinsLesley Lopez,Jheanelle Wilkins,Lesley Lopez,"[1157071, 1177582, 1194109, 1196730]","[3, 3, 1, 2]",4
25594,Nancy KingWilliam Ferguson,Nancy King,William Ferguson,"[1167968, 1186620, 1186562, 1194147]","[3, 3, 3, 3]",4
5192,Dana SteinJoseline PenaMelnyk,Dana Stein,Joseline PenaMelnyk,"[1162757, 1177690, 1196273, 1196658]","[1, 3, 3, 3]",4
8366,Emily ShettyLorig Charkoudian,Emily Shetty,Lorig Charkoudian,"[1170376, 1196285, 1196209, 1196336]","[1, 3, 1, 1]",4
17885,Kathleen DumaisWanika Fisher,Kathleen Dumais,Wanika Fisher,"[1162908, 1180358, 1196793, 1196260]","[2, 1, 2, 2]",4
16613,Alice CainLily Qi,Alice Cain,Lily Qi,"[1196411, 1196554, 1196767, 1196507]","[1, 1, 2, 1]",4
16614,Adrienne JonesAlice Cain,Adrienne Jones,Alice Cain,"[1170297, 1196411, 1196554, 1229657]","[3, 1, 1, 3]",4
8370,Emily ShettyNick Mosby,Emily Shetty,Nick Mosby,"[1184941, 1188980, 1188605, 1196561]","[3, 1, 1, 1]",4
8159,David MoonJulian Ivey,David Moon,Julian Ivey,"[1177640, 1191482, 1196579, 1196384]","[1, 1, 1, 1]",4
8875,Benjamin BrooksEric Luedtke,Benjamin Brooks,Eric Luedtke,"[1168018, 1173040, 1194042, 1196769]","[1, 3, 1, 3]",4
7611,Jared SolomonJazz Lewis,Jared Solomon,Jazz Lewis,"[1180328, 1196985, 1196811, 1196458]","[2, 3, 3, 3]",4
7612,Jazz LewisLorig Charkoudian,Jazz Lewis,Lorig Charkoudian,"[1188641, 1196985, 1196502, 1196818]","[3, 3, 2, 2]",4
8873,Benjamin BrooksSheree SampleHughes,Benjamin Brooks,Sheree SampleHughes,"[1188932, 1188925, 1196397, 1196769]","[2, 1, 3, 3]",4
25540,Bryan SimonairePaul Pinsky,Bryan Simonaire,Paul Pinsky,"[1151494, 1182271, 1186597, 1186528]","[3, 3, 3, 3]",4
7618,Geraldine ValentinoSmithJazz Lewis,Geraldine ValentinoSmith,Jazz Lewis,"[1184923, 1191526, 1196239, 1196648]","[1, 3, 1, 1]",4
2234,Andrew CassillyJay Jalisi,Andrew Cassilly,Jay Jalisi,"[1180332, 1180313, 1188717, 1196771]","[3, 2, 3, 3]",4
2233,Andrew CassillyJay Jacobs,Andrew Cassilly,Jay Jacobs,"[1177700, 1196785, 1196771, 1196420]","[3, 1, 3, 1]",4
6985,Paul CordermanSusan Krebs,Paul Corderman,Susan Krebs,"[1173007, 1180391, 1196657, 1196978]","[1, 3, 1, 1]",4
476,Alfred CarrVaughn Stewart,Alfred Carr,Vaughn Stewart,"[1188881, 1194186, 1197001, 1197011]","[2, 1, 2, 1]",4
7628,Alonzo WashingtonJazz Lewis,Alonzo Washington,Jazz Lewis,"[1161330, 1162894, 1173159, 1196696]","[1, 3, 3, 1]",4
